"district","year","week","total_cases.x","total_death","tpr_district","tpr_status","total_tx_stock","total_cases.y","tx_available","tx_stock_weeks","tx_stockout","total_suspected.x","total_rdt_stock","total_suspected.y","rdt_stock_weeks","rdt_stockout"
"Alebtong District",2022,7,938,NA,63.95,"5. 55-70%",322329,938,18960.5294117647,20.2137840210711,"Overstock",1610,27930,1610,17.3478260869565,"Adequate stock"
"Alebtong District",2022,8,2619,1,77.2,"6. >70%",461457,2619,27144.5294117647,10.3644633110976,"Adequate stock",4821,51320,4821,10.6450943787596,"Adequate stock"
"Alebtong District",2022,9,3016,1,64.2,"5. 55-70%",1027398,3016,60435.1764705882,20.038188484943,"Overstock",4853,48855,4853,10.0669688852256,"Adequate stock"
"Alebtong District",2022,10,3043,NA,68.95,"5. 55-70%",403717,3043,23748.0588235294,7.80415998144246,"Understock",4242,41970,4242,9.89391796322489,"Adequate stock"
"Alebtong District",2022,11,3153,NA,72.5666666666667,"6. >70%",926830,3153,54519.4117647059,17.2912818790694,"Adequate stock",4586,45244,4586,9.86567815089403,"Adequate stock"
"Alebtong District",2022,12,2963,NA,71.55,"6. >70%",880010,2963,51765.2941176471,17.4705683826011,"Adequate stock",3838,38518,3838,10.0359562272017,"Adequate stock"
"Alebtong District",2022,13,2103,2,59.3666666666667,"5. 55-70%",751418,2103,44201.0588235294,21.018097395877,"Overstock",2468,29976,2468,12.1458670988655,"Adequate stock"
"Alebtong District",2022,14,2190,NA,92.65,"6. >70%",692948,2190,40761.6470588235,18.6126242277733,"Adequate stock",2779,26412,2779,9.50413817920115,"Adequate stock"
"Alebtong District",2022,15,1653,NA,80.1,"6. >70%",731663,1653,43039,26.0369026013309,"Overstock",2294,26824,2294,11.693112467306,"Adequate stock"
"Alebtong District",2022,16,1795,NA,69.9,"5. 55-70%",201996,1795,11882.1176470588,6.61956414877929,"Understock",2299,23644,2299,10.2844715093519,"Adequate stock"
"Alebtong District",2022,17,2231,NA,NA,NA,201704,2231,11864.9411764706,5.31821657394468,"Understock",2741,31600,2741,11.52863918278,"Adequate stock"
"Alebtong District",2022,18,2490,NA,74.55,"6. >70%",192000,2490,11294.1176470588,4.53579021970234,"Understock",2820,39420,2820,13.9787234042553,"Adequate stock"
"Alebtong District",2022,19,2915,NA,71.95,"6. >70%",179632,2915,10566.5882352941,3.62490162445767,"Understock",3762,34516,3762,9.17490696438065,"Adequate stock"
"Alebtong District",2022,20,3015,NA,77.3666666666667,"6. >70%",314019,3015,18471.7058823529,6.12660228270413,"Understock",3566,35910,3566,10.0701065619742,"Adequate stock"
"Alebtong District",2022,21,2942,NA,67.825,"5. 55-70%",154895,2942,9111.47058823529,3.09703283080737,"Understock",3711,39021,3711,10.5149555375909,"Adequate stock"
"Alebtong District",2022,22,3031,1,84.075,"6. >70%",121397,3031,7141,2.35598812273177,"Understock",3352,30134,3352,8.98985680190931,"Adequate stock"
"Alebtong District",2022,23,4196,NA,71.7666666666667,"6. >70%",111337,4196,6549.23529411765,1.56082823978018,"Understock",5119,28242,5119,5.51709318226216,"Understock"
"Alebtong District",2022,24,4563,1,71,"6. >70%",94640,4563,5567.05882352941,1.22004357298475,"Understock",5595,25052,5595,4.47756925826631,"Understock"
"Alebtong District",2022,25,2908,NA,75.3333333333333,"6. >70%",45514,2908,2677.29411764706,0.920665102354559,"Understock",3609,18032,3609,4.9963978941535,"Understock"
"Alebtong District",2022,26,2403,NA,67.925,"5. 55-70%",30825,2403,1813.23529411765,0.754571491517956,"Understock",3236,12718,3236,3.93016069221261,"Understock"
"Alebtong District",2022,27,2495,NA,80.2,"6. >70%",21689,2495,1275.82352941176,0.511352115996699,"Understock",3137,12013,3137,3.82945489321007,"Understock"
"Alebtong District",2022,28,2660,NA,70.74,"6. >70%",229647,2660,13508.6470588235,5.07843874391862,"Understock",3450,15005,3450,4.34927536231884,"Understock"
"Alebtong District",2022,29,5624,1,77.1,"6. >70%",1502207,5624,88365.1176470588,15.7121475190361,"Adequate stock",6727,54872,6727,8.15697933700015,"Adequate stock"
"Alebtong District",2022,30,5949,NA,74.1,"6. >70%",1379648,5949,81155.7647058823,13.6419170794894,"Adequate stock",7195,48326,7195,6.71660875608061,"Understock"
"Alebtong District",2022,31,3163,NA,75.7,"6. >70%",1369620,3163,80565.8823529412,25.4713507280876,"Overstock",4310,47027,4310,10.9111368909513,"Adequate stock"
"Alebtong District",2022,32,3413,NA,70.48,"6. >70%",1431016,3413,84177.4117647059,24.6637596732218,"Overstock",4526,42211,4526,9.32633672116659,"Adequate stock"
"Alebtong District",2022,33,2485,2,66.5,"5. 55-70%",1459000,2485,85823.5294117647,34.5366315540301,"Overstock",3329,31095,3329,9.34064283568639,"Adequate stock"
"Alebtong District",2022,34,2632,NA,68.85,"5. 55-70%",1446496,2632,85088,32.3282674772036,"Overstock",3565,35279,3565,9.89593267882188,"Adequate stock"
"Alebtong District",2022,35,2619,NA,62.3333333333333,"5. 55-70%",1047842,2619,61637.7647058823,23.5348471576489,"Overstock",3594,21520,3594,5.98775737340011,"Understock"
"Alebtong District",2022,36,2392,1,67.6666666666667,"5. 55-70%",966642,2392,56861.2941176471,23.7714440291167,"Overstock",3330,13200,3330,3.96396396396396,"Understock"
"Alebtong District",2022,37,2274,NA,69.975,"5. 55-70%",978555,2274,57562.0588235294,25.3131305292566,"Overstock",3000,14795,3000,4.93166666666667,"Understock"
"Alebtong District",2022,38,2873,NA,61.55,"5. 55-70%",951696,2873,55982.1176470588,19.4855961180156,"Adequate stock",4065,15888,4065,3.90848708487085,"Understock"
"Alebtong District",2022,39,2741,NA,60.8,"5. 55-70%",751761,2741,44221.2352941177,16.1332489216044,"Adequate stock",3815,35776,3815,9.37771952817824,"Adequate stock"
"Alebtong District",2022,40,2386,NA,69.0285714285714,"5. 55-70%",767002,2386,45117.7647058823,18.9093733050639,"Adequate stock",3229,7690,3229,2.38154227314958,"Understock"
"Alebtong District",2022,41,2619,NA,64.2833333333333,"5. 55-70%",651869,2619,38345.2352941177,14.6411742245581,"Adequate stock",3432,7348,3432,2.14102564102564,"Understock"
"Alebtong District",2022,42,2779,NA,64.0333333333333,"5. 55-70%",976060,2779,57415.2941176471,20.6604152996211,"Overstock",3840,27806,3840,7.24114583333333,"Understock"
"Alebtong District",2022,43,4914,NA,68.3,"5. 55-70%",813209,4914,47835.8235294118,9.73459982283512,"Adequate stock",6224,28374,6224,4.55880462724936,"Understock"
"Alebtong District",2022,44,3844,NA,65.725,"5. 55-70%",779651,3844,45861.8235294118,11.9307553406378,"Adequate stock",4802,26594,4802,5.5381091211995,"Understock"
"Alebtong District",2022,45,3895,2,74.0166666666667,"6. >70%",875222,3895,51483.6470588235,13.2178811447557,"Adequate stock",4912,23170,4912,4.71701954397394,"Understock"
"Alebtong District",2022,46,2084,NA,64.0666666666667,"5. 55-70%",686945,2084,40408.5294117647,19.3898893530541,"Adequate stock",2858,16197,2858,5.66724982505248,"Understock"
"Alebtong District",2022,47,2076,1,70.2666666666667,"6. >70%",600782,2076,35340.1176470588,17.0231780573501,"Adequate stock",2518,19970,2518,7.93089753772836,"Understock"
"Alebtong District",2022,48,2514,NA,64.125,"5. 55-70%",687340,2514,40431.7647058823,16.0826430810988,"Adequate stock",3201,14175,3201,4.42830365510778,"Understock"
"Alebtong District",2022,49,2305,NA,70.9,"6. >70%",634451,2305,37320.6470588235,16.1911700905959,"Adequate stock",2725,14603,2725,5.35889908256881,"Understock"
"Alebtong District",2022,50,1417,NA,73.08,"6. >70%",504487,1417,29675.7058823529,20.942629415916,"Overstock",2072,7350,2072,3.5472972972973,"Understock"
"Alebtong District",2022,51,1439,NA,66.625,"5. 55-70%",544303,1439,32017.8235294118,22.2500510975759,"Overstock",1761,31729,1761,18.0176036342987,"Adequate stock"
"Alebtong District",2022,52,1069,NA,74.15,"6. >70%",503263,1069,29603.7058823529,27.6928960545865,"Overstock",1458,6080,1458,4.17009602194787,"Understock"
"Alebtong District",2023,1,1466,NA,66,"5. 55-70%",306330,1466,18019.4117647059,12.2915496348608,"Adequate stock",1425,4425,1425,3.10526315789474,"Understock"
"Amolatar District",2022,1,1484,NA,61.55,"5. 55-70%",702488,1484,41322.8235294118,27.8455684160457,"Overstock",2454,61228,2454,24.9502852485738,"Overstock"
"Amolatar District",2022,2,1257,NA,70.25,"6. >70%",566268,1257,33309.8823529412,26.4995086340025,"Overstock",2381,49830,2381,20.9281814363713,"Overstock"
"Amolatar District",2022,3,1228,NA,52.6,"4. 40-55%",606874,1228,35698.4705882353,29.0704157884652,"Overstock",1850,49030,1850,26.5027027027027,"Overstock"
"Amolatar District",2022,4,1407,NA,59.825,"5. 55-70%",619896,1407,36464.4705882353,25.9164680797692,"Overstock",1892,47924,1892,25.3298097251586,"Overstock"
"Amolatar District",2022,5,1320,NA,58.66,"5. 55-70%",479396,1320,28199.7647058824,21.3634581105169,"Overstock",2255,40134,2255,17.7977827050998,"Adequate stock"
"Amolatar District",2022,6,1508,NA,60.95,"5. 55-70%",428976,1508,25233.8823529412,16.7333437353721,"Adequate stock",2225,36903,2225,16.5856179775281,"Adequate stock"
"Amolatar District",2022,7,1293,NA,62.4666666666667,"5. 55-70%",436454,1293,25673.7647058824,19.855966516537,"Adequate stock",2131,38669,2131,18.1459408728297,"Adequate stock"
"Amolatar District",2022,8,1796,NA,66.5333333333333,"5. 55-70%",369866,1796,21756.8235294118,12.1140442814097,"Adequate stock",2827,34642,2827,12.2539794835515,"Adequate stock"
"Amolatar District",2022,9,1804,NA,57.94,"5. 55-70%",257802,1804,15164.8235294118,8.4062214686318,"Adequate stock",2707,31370,2707,11.5884743258219,"Adequate stock"
"Amolatar District",2022,10,1949,NA,58.8,"5. 55-70%",271100,1949,15947.0588235294,8.18217487097456,"Adequate stock",2450,33881,2450,13.8289795918367,"Adequate stock"
"Amolatar District",2022,11,2238,NA,67.0333333333333,"5. 55-70%",198088,2238,11652.2352941176,5.20653945224202,"Understock",3391,40385,3391,11.9094662341492,"Adequate stock"
"Amolatar District",2022,12,1850,NA,60.44,"5. 55-70%",208986,1850,12293.2941176471,6.64502384737679,"Understock",3042,85284,3042,28.0355029585799,"Overstock"
"Amolatar District",2022,13,1722,NA,55.82,"5. 55-70%",164966,1722,9703.88235294118,5.63523946163831,"Understock",2995,81100,2995,27.0784641068447,"Overstock"
"Amolatar District",2022,14,1446,NA,62.32,"5. 55-70%",173312,1446,10194.8235294118,7.05036205353511,"Understock",2683,70394,2683,26.2370480805069,"Overstock"
"Amolatar District",2022,15,1337,NA,67.2,"5. 55-70%",144072,1337,8474.82352941176,6.33868625984425,"Understock",2174,68789,2174,31.6416743330267,"Overstock"
"Amolatar District",2022,16,1670,NA,74.55,"6. >70%",132366,1670,7786.23529411765,4.66241634378302,"Understock",2508,54112,2508,21.5757575757576,"Overstock"
"Amolatar District",2022,17,1554,NA,70.2,"6. >70%",86530,1554,5090,3.27541827541828,"Understock",3011,151403,3011,50.2832945865161,"Overstock"
"Amolatar District",2022,18,1851,NA,63.44,"5. 55-70%",76153,1851,4479.58823529412,2.4200908888677,"Understock",1685,56559,1685,33.5661721068249,"Overstock"
"Amolatar District",2022,19,1800,NA,70.575,"6. >70%",57378,1800,3375.17647058824,1.87509803921569,"Understock",2601,56705,2601,21.80123029604,"Overstock"
"Amolatar District",2022,20,1438,1,76.85,"6. >70%",19134,1438,1125.52941176471,0.782704736971284,"Understock",2223,44325,2223,19.9392712550607,"Adequate stock"
"Amolatar District",2022,21,1180,NA,80,"6. >70%",33554,1180,1973.76470588235,1.67268195413759,"Understock",1548,48031,1548,31.0277777777778,"Overstock"
"Amolatar District",2022,22,990,NA,72.9,"6. >70%",24802,990,1458.94117647059,1.4736779560309,"Understock",1038,41023,1038,39.5211946050096,"Overstock"
"Amolatar District",2022,23,2187,1,76.2,"6. >70%",867206,2187,51012.1176470588,23.3251566744668,"Overstock",2889,120986,2889,41.8781585323641,"Overstock"
"Amolatar District",2022,24,5530,NA,69.275,"5. 55-70%",676244,5530,39779.0588235294,7.19331985958941,"Understock",7364,110638,7364,15.0241716458446,"Adequate stock"
"Amolatar District",2022,25,3281,1,76.025,"6. >70%",734142,3281,43184.8235294118,13.1620919016799,"Adequate stock",4550,92445,4550,20.3175824175824,"Overstock"
"Amolatar District",2022,26,2893,NA,73.92,"6. >70%",721754,2893,42456.1176470588,14.6754641019906,"Adequate stock",3765,88442,3765,23.4905710491368,"Overstock"
"Amolatar District",2022,27,3214,NA,74.82,"6. >70%",267406,3214,15729.7647058824,4.89413960979538,"Understock",4175,68288,4175,16.3564071856287,"Adequate stock"
"Amolatar District",2022,28,3269,NA,73.16,"6. >70%",547914,3269,32230.2352941176,9.85935616216508,"Adequate stock",3270,70707,3270,21.6229357798165,"Overstock"
"Amolatar District",2022,29,3013,NA,72.14,"6. >70%",413768,3013,24339.2941176471,8.07809296968041,"Adequate stock",3952,68453,3952,17.3211032388664,"Adequate stock"
"Amolatar District",2022,30,2762,NA,71.35,"6. >70%",325910,2762,19171.1764705882,6.94104868594795,"Understock",3432,48931,3432,14.2572843822844,"Adequate stock"
"Amolatar District",2022,31,2230,NA,77.64,"6. >70%",350406,2230,20612.1176470588,9.24310208388288,"Adequate stock",2946,70018,2946,23.7671418873048,"Overstock"
"Amolatar District",2022,32,2387,NA,64.375,"5. 55-70%",285890,2387,16817.0588235294,7.04526972079154,"Understock",3428,73030,3428,21.303967327888,"Overstock"
"Amolatar District",2022,33,2138,NA,68.38,"5. 55-70%",230042,2138,13531.8823529412,6.32922467396687,"Understock",2890,63177,2890,21.860553633218,"Overstock"
"Amolatar District",2022,34,2330,NA,73.94,"6. >70%",146900,2330,8641.17647058824,3.70865942943701,"Understock",3108,59525,3108,19.1521879021879,"Adequate stock"
"Amolatar District",2022,35,2385,NA,68.68,"5. 55-70%",193724,2385,11395.5294117647,4.77799975336046,"Understock",3232,75937,3232,23.4953589108911,"Overstock"
"Amolatar District",2022,36,2773,NA,71.36,"6. >70%",524965,2773,30880.2941176471,11.1360599053902,"Adequate stock",3697,95181,3697,25.745469299432,"Overstock"
"Amolatar District",2022,37,3191,NA,71.475,"6. >70%",403109,3191,23712.2941176471,7.430991575571,"Understock",3935,70806,3935,17.9939008894536,"Adequate stock"
"Amolatar District",2022,38,3659,NA,73.86,"6. >70%",344398,3659,20258.7058823529,5.53667829525907,"Understock",4638,84177,4638,18.1494178525226,"Adequate stock"
"Amolatar District",2022,39,3949,NA,69.2,"5. 55-70%",315281,3949,18545.9411764706,4.69636393427971,"Understock",4558,85918,4558,18.8499341816586,"Adequate stock"
"Amolatar District",2022,40,3211,NA,76.06,"6. >70%",242529,3211,14266.4117647059,4.44298092952535,"Understock",3685,74406,3685,20.1915875169607,"Overstock"
"Amolatar District",2022,41,3046,NA,70.98,"6. >70%",138643,3046,8155.47058823529,2.67743617473253,"Understock",4158,68084,4158,16.3742183742184,"Adequate stock"
"Amolatar District",2022,42,3127,NA,75.34,"6. >70%",86062,3127,5062.47058823529,1.61895445738257,"Understock",3722,64697,3722,17.3823213326169,"Adequate stock"
"Amolatar District",2022,43,2756,NA,74.5,"6. >70%",49758,2756,2926.94117647059,1.06202510031589,"Understock",3623,55667,3623,15.3648909743307,"Adequate stock"
"Amolatar District",2022,44,1839,NA,73.5,"6. >70%",29692,1839,1746.58823529412,0.949748904455746,"Understock",2238,40613,2238,18.1470062555853,"Adequate stock"
"Amolatar District",2022,45,1637,NA,75.25,"6. >70%",26204,1637,1541.41176470588,0.941607675446477,"Understock",1980,47024,1980,23.7494949494949,"Overstock"
"Amolatar District",2022,46,848,NA,78.9666666666667,"6. >70%",9258,848,544.588235294118,0.642203107658158,"Understock",1073,43663,1073,40.6924510717614,"Overstock"
"Amolatar District",2022,47,1284,1,77.6833333333333,"6. >70%",22918,1284,1348.11764705882,1.04993586219535,"Understock",1690,36638,1690,21.6792899408284,"Overstock"
"Amolatar District",2022,48,1595,NA,71.9333333333333,"6. >70%",492244,1595,28955.5294117647,18.1539369352757,"Adequate stock",2187,97566,2187,44.6117969821674,"Overstock"
"Amolatar District",2022,49,3854,NA,77.0166666666667,"6. >70%",404384,3854,23787.2941176471,6.17210537562197,"Understock",5217,99760,5217,19.1221008242285,"Adequate stock"
"Amolatar District",2022,50,2883,NA,69.44,"5. 55-70%",277200,2883,16305.8823529412,5.65587317132889,"Understock",3814,65941,3814,17.2891976927111,"Adequate stock"
"Amolatar District",2022,51,2161,NA,71.6666666666667,"6. >70%",226212,2161,13306.5882352941,6.15760677246373,"Understock",2951,74793,2951,25.3449678075229,"Overstock"
"Amolatar District",2022,52,2082,1,66.2,"5. 55-70%",183113,2082,10771.3529411765,5.17356049047861,"Understock",2797,86719,2797,31.0042903110476,"Overstock"
"Amolatar District",2023,1,1991,NA,76.6666666666667,"6. >70%",41928,1991,2466.35294117647,1.23875084941058,"Understock",1318,41837,1318,31.7427921092564,"Overstock"
"Amudat District",2022,1,210,NA,32.8,"3. 25-40%",112344,210,6608.47058823529,31.4689075630252,"Overstock",671,16608,671,24.7511177347243,"Overstock"
"Amudat District",2022,2,322,NA,63,"5. 55-70%",608189,322,35775.8235294118,111.105042016807,"Overstock",770,21141,770,27.4558441558442,"Overstock"
"Amudat District",2022,3,314,NA,51.35,"4. 40-55%",646484,314,38028.4705882353,121.109778943425,"Overstock",484,8163,484,16.8657024793388,"Adequate stock"
"Amudat District",2022,4,248,NA,53.8666666666667,"4. 40-55%",619422,248,36436.5882352941,146.921726755218,"Overstock",566,4555,566,8.04770318021201,"Adequate stock"
"Amudat District",2022,5,251,NA,46.8333333333333,"4. 40-55%",101246,251,5955.64705882353,23.7276775251933,"Overstock",444,6385,444,14.3806306306306,"Adequate stock"
"Amudat District",2022,6,155,NA,34.025,"3. 25-40%",512578,155,30151.6470588235,194.526755218216,"Overstock",538,6278,538,11.6691449814126,"Adequate stock"
"Amudat District",2022,7,229,NA,49.2,"4. 40-55%",592961,229,34880.0588235294,152.314667351657,"Overstock",494,5703,494,11.5445344129555,"Adequate stock"
"Amudat District",2022,8,284,NA,72.4,"6. >70%",157115,284,9242.05882352941,32.5424606462303,"Overstock",812,5616,812,6.91625615763547,"Understock"
"Amudat District",2022,9,275,NA,36.675,"3. 25-40%",578549,275,34032.2941176471,123.753796791444,"Overstock",913,11928,913,13.0646221248631,"Adequate stock"
"Amudat District",2022,10,355,NA,47.15,"4. 40-55%",626388,355,36846.3529411765,103.792543496272,"Overstock",990,17095,990,17.2676767676768,"Adequate stock"
"Amudat District",2022,11,311,NA,45.875,"4. 40-55%",151705,311,8923.82352941176,28.6939663325137,"Overstock",1114,15974,1114,14.3393177737882,"Adequate stock"
"Amudat District",2022,12,396,NA,52.6,"4. 40-55%",559534,396,32913.7647058823,83.1155674390968,"Overstock",1093,10489,1093,9.59652333028362,"Adequate stock"
"Amudat District",2022,13,132,NA,45.0666666666667,"4. 40-55%",64686,132,3805.05882352941,28.8262032085561,"Overstock",394,4337,394,11.007614213198,"Adequate stock"
"Amudat District",2022,14,242,NA,39.9333333333333,"3. 25-40%",56316,242,3312.70588235294,13.6888672824502,"Adequate stock",329,4351,329,13.2249240121581,"Adequate stock"
