"dataElement","period","orgUnit","value","reporting_rate","location_id","year","week"
"C4oUitImBPK.REPORTING_RATE","2022W10","KJkbK1YhjFb",71.4,71.4,"KJkbK1YhjFb","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","AIonX4LaJeU",90,90,"AIonX4LaJeU","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","ullSvMrkHdi",100,100,"ullSvMrkHdi","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","mvN9LBbpf7X",71.4,71.4,"mvN9LBbpf7X","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","fsP0Wxie1UW",100,100,"fsP0Wxie1UW","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","ahyi8Uq4vaj",75.8,75.8,"ahyi8Uq4vaj","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","sWoNWQZ9qrD",90,90,"sWoNWQZ9qrD","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","WcB3kLlgRTb",80,80,"WcB3kLlgRTb","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","CQTmrrriwOq",73.3,73.3,"CQTmrrriwOq","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","IVuiLJYABw6",66.7,66.7,"IVuiLJYABw6","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","xpIFdCMhVHG",100,100,"xpIFdCMhVHG","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","W1JM2Qdhcv3",100,100,"W1JM2Qdhcv3","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","m77oR1YJESj",87.5,87.5,"m77oR1YJESj","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","wRApaxY2zJf",66.7,66.7,"wRApaxY2zJf","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","bJgx6UjvyoP",100,100,"bJgx6UjvyoP","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","j7AQsnEYmvi",100,100,"j7AQsnEYmvi","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","uqUyTPvQKII",89.5,89.5,"uqUyTPvQKII","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","srmGjHrpVE5",86.7,86.7,"srmGjHrpVE5","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","QoRZB7xc3j9",68.8,68.8,"QoRZB7xc3j9","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","A9kRCvmn6Co",89.5,89.5,"A9kRCvmn6Co","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","aqpd0Y9eXZ2",73.8,73.8,"aqpd0Y9eXZ2","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","xr8EMirOASp",57.4,57.4,"xr8EMirOASp","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","iQTVPmAJPkr",41.9,41.9,"iQTVPmAJPkr","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","aIahLLmtvgT",43.2,43.2,"aIahLLmtvgT","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","aPRNSGUR3vk",79.2,79.2,"aPRNSGUR3vk","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","p7EEgDEX3jT",85.7,85.7,"p7EEgDEX3jT","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","zJfpujxC1kD",100,100,"zJfpujxC1kD","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","aZLZPPjqft0",100,100,"aZLZPPjqft0","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","bLoH4VbxCGI",94.7,94.7,"bLoH4VbxCGI","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","Y4LV8xqkv6J",90.6,90.6,"Y4LV8xqkv6J","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","EDhGji3EteB",94.1,94.1,"EDhGji3EteB","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","aUcYGQCK9ub",65.9,65.9,"aUcYGQCK9ub","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","aSbgVKaeCP0",66.7,66.7,"aSbgVKaeCP0","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","AhwgeZQYj16",100,100,"AhwgeZQYj16","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","hAoe9dhZh9V",78.1,78.1,"hAoe9dhZh9V","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","tM3DsJxMaMX",50,50,"tM3DsJxMaMX","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","MtpE3CH6vq3",100,100,"MtpE3CH6vq3","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","REJuxCmTwXG",100,100,"REJuxCmTwXG","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","tr9XWtYsL5P",85.7,85.7,"tr9XWtYsL5P","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","aXjub1BYn1y",94.1,94.1,"aXjub1BYn1y","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","wZrfAgC3WrU",92.1,92.1,"wZrfAgC3WrU","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","GLHh0BXys9w",89.4,89.4,"GLHh0BXys9w","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","Xjc0LDFa5gW",88.5,88.5,"Xjc0LDFa5gW","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","kJCEJnXLgnh",77.8,77.8,"kJCEJnXLgnh","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","aPhSZRinfbg",93.6,93.6,"aPhSZRinfbg","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","L5WBetpBpY3",86.2,86.2,"L5WBetpBpY3","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","a0DfYpC2Rwl",95.2,95.2,"a0DfYpC2Rwl","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","FDPqRvcW3NN",100,100,"FDPqRvcW3NN","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","saT18HClZoz",100,100,"saT18HClZoz","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","ztIyIYAzFKp",100,100,"ztIyIYAzFKp","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","uTMUclQ5bi6",52.6,52.6,"uTMUclQ5bi6","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","xy0M4HhjXtD",96.8,96.8,"xy0M4HhjXtD","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","JrHILmtK0OU",100,100,"JrHILmtK0OU","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","WiVj4bEhX4P",78.1,78.1,"WiVj4bEhX4P","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","QYiQ2KqgCxj",68,68,"QYiQ2KqgCxj","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","mOXva2xiwQv",100,100,"mOXva2xiwQv","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","KhT80mlwJ3Y",89.5,89.5,"KhT80mlwJ3Y","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","C0RSe3EWBqU",75,75,"C0RSe3EWBqU","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","UaR7OHycj8c",97.2,97.2,"UaR7OHycj8c","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","lkuO79O6mRx",91.2,91.2,"lkuO79O6mRx","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","qf9xWZu7Dq8",96.3,96.3,"qf9xWZu7Dq8","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","pnTVIF5v27r",87.5,87.5,"pnTVIF5v27r","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","lQj3yMM1lI7",66.7,66.7,"lQj3yMM1lI7","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","Ut0ysYGEipO",91.2,91.2,"Ut0ysYGEipO","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","auLatLbcOxf",65.4,65.4,"auLatLbcOxf","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","iTfbtn6JUsN",93.8,93.8,"iTfbtn6JUsN","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","JIZDvNlIhXS",100,100,"JIZDvNlIhXS","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","aPZzL4CyBTg",100,100,"aPZzL4CyBTg","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","tsugXWRXwGu",65,65,"tsugXWRXwGu","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W10","WyR8Eetj7Uw",100,100,"WyR8Eetj7Uw","2022","10"
"C4oUitImBPK.REPORTING_RATE","2022W11","uqUyTPvQKII",100,100,"uqUyTPvQKII","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","srmGjHrpVE5",100,100,"srmGjHrpVE5","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","hAoe9dhZh9V",75,75,"hAoe9dhZh9V","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","AhwgeZQYj16",100,100,"AhwgeZQYj16","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","tugqr4dY6wq",62.4,62.4,"tugqr4dY6wq","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","Lnewt3iIJaK",88.2,88.2,"Lnewt3iIJaK","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","B0G9cqixld8",82.1,82.1,"B0G9cqixld8","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","lQj3yMM1lI7",66.7,66.7,"lQj3yMM1lI7","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","QoRZB7xc3j9",75,75,"QoRZB7xc3j9","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","iQTVPmAJPkr",54.8,54.8,"iQTVPmAJPkr","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","TM6ccNxawqy",100,100,"TM6ccNxawqy","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","wJ2a6YKDFZW",93.9,93.9,"wJ2a6YKDFZW","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","bJgx6UjvyoP",100,100,"bJgx6UjvyoP","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","kJCEJnXLgnh",77.8,77.8,"kJCEJnXLgnh","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","zJfpujxC1kD",100,100,"zJfpujxC1kD","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","bIONCoCnt3Q",56.3,56.3,"bIONCoCnt3Q","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","GLHh0BXys9w",83,83,"GLHh0BXys9w","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","JIZDvNlIhXS",100,100,"JIZDvNlIhXS","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","zBIpPzKYFLp",86.4,86.4,"zBIpPzKYFLp","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aIahLLmtvgT",42.3,42.3,"aIahLLmtvgT","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aUcYGQCK9ub",80.5,80.5,"aUcYGQCK9ub","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","qKmESX5Owwr",100,100,"qKmESX5Owwr","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","mvN9LBbpf7X",78.6,78.6,"mvN9LBbpf7X","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","WyR8Eetj7Uw",100,100,"WyR8Eetj7Uw","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","VuHCApXcMTm",92.3,92.3,"VuHCApXcMTm","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","xAJgEKKAeRA",100,100,"xAJgEKKAeRA","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","CQTmrrriwOq",86.7,86.7,"CQTmrrriwOq","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","xpIFdCMhVHG",100,100,"xpIFdCMhVHG","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","qf9xWZu7Dq8",100,100,"qf9xWZu7Dq8","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","fsP0Wxie1UW",100,100,"fsP0Wxie1UW","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","Xjc0LDFa5gW",84.6,84.6,"Xjc0LDFa5gW","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","W1JM2Qdhcv3",100,100,"W1JM2Qdhcv3","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","pnTVIF5v27r",87.5,87.5,"pnTVIF5v27r","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","IVuiLJYABw6",87.5,87.5,"IVuiLJYABw6","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","hn1AlYtF1Pu",95.3,95.3,"hn1AlYtF1Pu","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","gCN6sU5BjlR",100,100,"gCN6sU5BjlR","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","KJkbK1YhjFb",64.3,64.3,"KJkbK1YhjFb","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","xy0M4HhjXtD",100,100,"xy0M4HhjXtD","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","yuo5ielNL7W",100,100,"yuo5ielNL7W","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aqpd0Y9eXZ2",78.6,78.6,"aqpd0Y9eXZ2","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","A9kRCvmn6Co",100,100,"A9kRCvmn6Co","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","AIonX4LaJeU",100,100,"AIonX4LaJeU","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aSbgVKaeCP0",80,80,"aSbgVKaeCP0","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","uTMUclQ5bi6",52.6,52.6,"uTMUclQ5bi6","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","Lj8t70RYnEt",100,100,"Lj8t70RYnEt","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","p7EEgDEX3jT",95.2,95.2,"p7EEgDEX3jT","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","g8M1cWRJZV6",100,100,"g8M1cWRJZV6","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","iqsaGItA68C",89.5,89.5,"iqsaGItA68C","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","Q7PaNIbyZII",64.4,64.4,"Q7PaNIbyZII","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","L5WBetpBpY3",86.2,86.2,"L5WBetpBpY3","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","orgY0d5MJa9",59.5,59.5,"orgY0d5MJa9","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","e8m9ZYMRoeR",78.9,78.9,"e8m9ZYMRoeR","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","gUaoj8Geuao",81.1,81.1,"gUaoj8Geuao","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","wMQ25dybdgH",100,100,"wMQ25dybdgH","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","tr9XWtYsL5P",85.7,85.7,"tr9XWtYsL5P","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","m77oR1YJESj",93.8,93.8,"m77oR1YJESj","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","EDhGji3EteB",100,100,"EDhGji3EteB","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","S5fvUXgY54J",92.6,92.6,"S5fvUXgY54J","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","tM3DsJxMaMX",69.2,69.2,"tM3DsJxMaMX","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","AS2Seq1grGE",74.1,74.1,"AS2Seq1grGE","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","ZuQHWOaFQVM",100,100,"ZuQHWOaFQVM","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","O9MoQcpZ4uA",90.2,90.2,"O9MoQcpZ4uA","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","a3LMKP8z8Xj",83.3,83.3,"a3LMKP8z8Xj","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","Y4LV8xqkv6J",78.1,78.1,"Y4LV8xqkv6J","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","iRUvO30ij3h",60,60,"iRUvO30ij3h","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","P8iz90eiIrW",97.8,97.8,"P8iz90eiIrW","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","JyZJhGXKeEq",79.5,79.5,"JyZJhGXKeEq","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aj4hsYK3dVm",76.9,76.9,"aj4hsYK3dVm","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","F3ccON3OCsL",100,100,"F3ccON3OCsL","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","WiVj4bEhX4P",84.4,84.4,"WiVj4bEhX4P","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","a9tQqo1rSj7",94.1,94.1,"a9tQqo1rSj7","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aXmBzv61LbM",80.1,80.1,"aXmBzv61LbM","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","KhT80mlwJ3Y",84.2,84.2,"KhT80mlwJ3Y","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","oyygQ2STBST",67.1,67.1,"oyygQ2STBST","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","FDPqRvcW3NN",100,100,"FDPqRvcW3NN","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aa8xVDzSpte",91.4,91.4,"aa8xVDzSpte","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","a8RHFdF4DXL",100,100,"a8RHFdF4DXL","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","mOXva2xiwQv",100,100,"mOXva2xiwQv","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","Oyxwe3iDqpR",100,100,"Oyxwe3iDqpR","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","W7kX446X8Jn",55.6,55.6,"W7kX446X8Jn","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","Ut0ysYGEipO",67.6,67.6,"Ut0ysYGEipO","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","ZqJ9w7mzitv",60,60,"ZqJ9w7mzitv","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","auswb7JO9wY",84.6,84.6,"auswb7JO9wY","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aBrjuZk0W31",54.3,54.3,"aBrjuZk0W31","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","tsugXWRXwGu",85,85,"tsugXWRXwGu","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","zNgVoDVPYgD",100,100,"zNgVoDVPYgD","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","mv4gKtY0qW8",84.5,84.5,"mv4gKtY0qW8","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","C0RSe3EWBqU",100,100,"C0RSe3EWBqU","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","iTfbtn6JUsN",93.8,93.8,"iTfbtn6JUsN","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","lzWuB6bCQeV",66.7,66.7,"lzWuB6bCQeV","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","REJuxCmTwXG",100,100,"REJuxCmTwXG","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","NREoMszwQZW",100,100,"NREoMszwQZW","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","wZrfAgC3WrU",97.4,97.4,"wZrfAgC3WrU","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","r8WLxW9JwsS",48.9,48.9,"r8WLxW9JwsS","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","YMMexeHFUay",78.8,78.8,"YMMexeHFUay","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","oNxpMjveyZt",76.7,76.7,"oNxpMjveyZt","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","uCVQXAdKqL9",100,100,"uCVQXAdKqL9","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aginheWSLef",92.6,92.6,"aginheWSLef","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","ykxQEnZGXkj",87.2,87.2,"ykxQEnZGXkj","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aJR2ZxSH7g4",65,65,"aJR2ZxSH7g4","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","esIUe2tQAtL",85.7,85.7,"esIUe2tQAtL","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","TGzZPOmbgn8",90.5,90.5,"TGzZPOmbgn8","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","KOnkIf4N6jA",100,100,"KOnkIf4N6jA","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","W0kQBddyGyh",83.9,83.9,"W0kQBddyGyh","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","lkuO79O6mRx",91.2,91.2,"lkuO79O6mRx","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","eOJUW6OGpc7",100,100,"eOJUW6OGpc7","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","j7AQsnEYmvi",100,100,"j7AQsnEYmvi","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","QYiQ2KqgCxj",74,74,"QYiQ2KqgCxj","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","xr8EMirOASp",55.3,55.3,"xr8EMirOASp","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","Ame30QOwuX6",74.1,74.1,"Ame30QOwuX6","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","ALFFOStwtqW",85.4,85.4,"ALFFOStwtqW","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","Pvl4FVXO0RD",57.1,57.1,"Pvl4FVXO0RD","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","It5UGwdHAPF",71.7,71.7,"It5UGwdHAPF","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","fS71jg1WYPk",78.9,78.9,"fS71jg1WYPk","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aPRNSGUR3vk",79.2,79.2,"aPRNSGUR3vk","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","wRApaxY2zJf",68.9,68.9,"wRApaxY2zJf","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","Hmh5JQLls1d",100,100,"Hmh5JQLls1d","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aPhSZRinfbg",95.7,95.7,"aPhSZRinfbg","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","h1O9AvNR4jS",88.9,88.9,"h1O9AvNR4jS","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aPZzL4CyBTg",100,100,"aPZzL4CyBTg","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","a0DfYpC2Rwl",75.8,75.8,"a0DfYpC2Rwl","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","Gwk4wkLz7EW",100,100,"Gwk4wkLz7EW","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","z8D9ER36EKN",100,100,"z8D9ER36EKN","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","UaR7OHycj8c",98.6,98.6,"UaR7OHycj8c","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aZLZPPjqft0",100,100,"aZLZPPjqft0","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","auLatLbcOxf",73.1,73.1,"auLatLbcOxf","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","cSrCFjPKqcG",77.8,77.8,"cSrCFjPKqcG","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","ullSvMrkHdi",100,100,"ullSvMrkHdi","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","kb7iUQISRlx",94.1,94.1,"kb7iUQISRlx","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","MtpE3CH6vq3",92,92,"MtpE3CH6vq3","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","PJFtfCyp6Rb",84.2,84.2,"PJFtfCyp6Rb","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","ztIyIYAzFKp",100,100,"ztIyIYAzFKp","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","JrHILmtK0OU",100,100,"JrHILmtK0OU","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","bLoH4VbxCGI",94.7,94.7,"bLoH4VbxCGI","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","szlrGpmFlu9",100,100,"szlrGpmFlu9","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","x75Yh65MaUa",61.5,61.5,"x75Yh65MaUa","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","FLygHiUd2UW",87.5,87.5,"FLygHiUd2UW","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","tdZbtg9sZkO",65,65,"tdZbtg9sZkO","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","sWoNWQZ9qrD",80,80,"sWoNWQZ9qrD","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","A4aGXEfdb8P",90.5,90.5,"A4aGXEfdb8P","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","R1x33oSVR1M",100,100,"R1x33oSVR1M","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","saT18HClZoz",100,100,"saT18HClZoz","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","ahyi8Uq4vaj",81.8,81.8,"ahyi8Uq4vaj","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aXjub1BYn1y",94.1,94.1,"aXjub1BYn1y","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","WcB3kLlgRTb",100,100,"WcB3kLlgRTb","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W11","aphcy5JTnd6",89.1,89.1,"aphcy5JTnd6","2022","11"
"C4oUitImBPK.REPORTING_RATE","2022W12","REJuxCmTwXG",100,100,"REJuxCmTwXG","2022","12"
"C4oUitImBPK.REPORTING_RATE","2022W12","W0kQBddyGyh",87.1,87.1,"W0kQBddyGyh","2022","12"
"C4oUitImBPK.REPORTING_RATE","2022W12","orgY0d5MJa9",64.9,64.9,"orgY0d5MJa9","2022","12"
"C4oUitImBPK.REPORTING_RATE","2022W12","iRUvO30ij3h",64,64,"iRUvO30ij3h","2022","12"
"C4oUitImBPK.REPORTING_RATE","2022W12","tr9XWtYsL5P",78.6,78.6,"tr9XWtYsL5P","2022","12"
"C4oUitImBPK.REPORTING_RATE","2022W12","szlrGpmFlu9",100,100,"szlrGpmFlu9","2022","12"
