"district","year","week","total_tx_stock","total_cases","tx_available","tx_stock_weeks","tx_stockout"
"Amuria District",2022,30,870280,2470,51192.9411764706,20.72588711598,"Overstock"
"Amuria District",2022,31,1091956,1847,64232.7058823529,34.7767763304564,"Overstock"
"Amuria District",2022,32,872562,2221,51327.1764705882,23.109939878698,"Overstock"
"Amuria District",2022,33,919059,1828,54062.2941176471,29.5745591453211,"Overstock"
"Amuria District",2022,34,859700,1880,50570.5882352941,26.8992490613267,"Overstock"
"Amuria District",2022,35,797483,1912,46910.7647058823,24.5349187792272,"Overstock"
"Amuria District",2022,36,1285408,2328,75612.2352941177,32.4794825146553,"Overstock"
"Amuria District",2022,37,1231606,3264,72447.4117647059,22.1958982122261,"Overstock"
"Amuria District",2022,38,1171398,3512,68905.7647058823,19.6200924561168,"Adequate stock"
"Amuria District",2022,39,1026912,2719,60406.5882352941,22.2164723189754,"Overstock"
"Amuria District",2022,40,914123,3098,53771.9411764706,17.3569855314624,"Adequate stock"
"Amuria District",2022,41,805564,2388,47386.1176470588,19.8434328505271,"Adequate stock"
"Amuria District",2022,42,766582,2109,45093.0588235294,21.3812512202605,"Overstock"
"Amuria District",2022,43,786898,2222,46288.1176470588,20.831736114788,"Overstock"
"Amuria District",2022,44,1271368,1973,74786.3529411765,37.9048925196029,"Overstock"
"Amuria District",2022,45,594720,1939,34983.5294117647,18.0420471437673,"Adequate stock"
"Amuria District",2022,46,295805,643,17400.2941176471,27.0611106028726,"Overstock"
"Amuria District",2022,47,548022,1808,32236.5882352941,17.8299713690786,"Adequate stock"
"Amuria District",2022,48,1152515,2290,67795,29.6048034934498,"Overstock"
"Amuria District",2022,49,1094008,2589,64353.4117647059,24.8564742235249,"Overstock"
"Amuria District",2022,50,962884,2393,56640.2352941177,23.6691330104963,"Overstock"
"Amuria District",2022,51,700202,1262,41188.3529411765,32.637363661788,"Overstock"
"Amuria District",2022,52,807260,1310,47485.8823529412,36.2487651549169,"Overstock"
"Amuru District",2022,1,233022,1013,13707.1764705882,13.531269961094,"Adequate stock"
"Amuru District",2022,2,1215298,625,71488.1176470588,114.380988235294,"Overstock"
"Amuru District",2022,3,378135,942,22243.2352941176,23.6127763207194,"Overstock"
"Amuru District",2022,4,538273,940,31663.1176470588,33.684167709637,"Overstock"
"Amuru District",2022,5,304632,1003,17919.5294117647,17.865931616914,"Adequate stock"
"Amuru District",2022,6,271398,578,15964.5882352941,27.6203948707511,"Overstock"
"Amuru District",2022,7,779159,1296,45832.8823529412,35.3648783587509,"Overstock"
"Amuru District",2022,8,1190453,2962,70026.6470588235,23.6416769273543,"Overstock"
"Amuru District",2022,9,1127502,2343,66323.6470588235,28.3071476990284,"Overstock"
"Amuru District",2022,10,841195,1692,49482.0588235294,29.2447156167432,"Overstock"
"Amuru District",2022,11,890924,2972,52407.2941176471,17.6336790436228,"Adequate stock"
"Amuru District",2022,12,844221,1961,49660.0588235294,25.3238443771185,"Overstock"
"Amuru District",2022,13,324660,2262,19097.6470588235,8.44281479169917,"Adequate stock"
"Amuru District",2022,14,780260,2054,45897.6470588235,22.3454951600894,"Overstock"
"Amuru District",2022,15,685709,2874,40335.8235294118,14.0347333087724,"Adequate stock"
"Amuru District",2022,16,872300,3021,51311.7647058823,16.9850263839399,"Adequate stock"
"Amuru District",2022,17,736611,3340,43330.0588235294,12.9730715040507,"Adequate stock"
"Amuru District",2022,18,493642,3746,29037.7647058824,7.75167237209887,"Understock"
"Amuru District",2022,19,1012582,4915,59563.6470588235,12.1187481299743,"Adequate stock"
"Amuru District",2022,20,665203,3749,39129.5882352941,10.4373401534527,"Adequate stock"
"Amuru District",2022,21,574938,3735,33819.8823529412,9.05485471296952,"Adequate stock"
"Amuru District",2022,22,766329,2969,45078.1764705882,15.1829492996255,"Adequate stock"
"Amuru District",2022,23,740020,3988,43530.5882352941,10.9153932385391,"Adequate stock"
"Amuru District",2022,24,591164,4586,34774.3529411765,7.58271978656268,"Understock"
"Amuru District",2022,25,588469,4426,34615.8235294118,7.82101751681242,"Understock"
"Amuru District",2022,26,396509,4007,23324.0588235294,5.82082825643359,"Understock"
"Amuru District",2022,27,200252,3546,11779.5294117647,3.32192030788627,"Understock"
"Amuru District",2022,28,597417,3450,35142.1764705882,10.1861381074169,"Adequate stock"
"Amuru District",2022,29,491132,4502,28890.1176470588,6.41717406642799,"Understock"
"Amuru District",2022,30,335134,3602,19713.7647058824,5.47300519319332,"Understock"
"Amuru District",2022,31,335648,3007,19744,6.56601263717991,"Understock"
"Amuru District",2022,32,335700,3406,19747.0588235294,5.79772719422472,"Understock"
"Amuru District",2022,33,333298,2667,19605.7647058824,7.35124285934846,"Understock"
"Amuru District",2022,34,257144,2366,15126.1176470588,6.39311819402317,"Understock"
"Amuru District",2022,35,211538,2602,12443.4117647059,4.78224894877244,"Understock"
"Amuru District",2022,36,161104,1929,9476.70588235294,4.9127557710487,"Understock"
"Amuru District",2022,37,206718,1590,12159.8823529412,7.64772475027747,"Understock"
"Amuru District",2022,38,572349,1422,33667.5882352941,23.6762223876893,"Overstock"
"Amuru District",2022,39,456335,1725,26843.2352941176,15.5612958226769,"Adequate stock"
"Amuru District",2022,40,493139,1178,29008.1764705882,24.6249375811445,"Overstock"
"Amuru District",2022,41,301578,1775,17739.8823529412,9.99429991714996,"Adequate stock"
"Amuru District",2022,42,590572,5078,34739.5294117647,6.84118342098557,"Understock"
"Amuru District",2022,43,185872,4497,10933.6470588235,2.43132022655627,"Understock"
"Amuru District",2022,44,128148,3006,7538.11764705882,2.50769050135024,"Understock"
"Amuru District",2022,45,213620,2547,12565.8823529412,4.93360123790388,"Understock"
"Amuru District",2022,46,161726,2549,9513.29411764706,3.7321671705167,"Understock"
"Amuru District",2022,47,271516,1607,15971.5294117647,9.93872396500604,"Adequate stock"
"Amuru District",2022,48,174956,1544,10291.5294117647,6.6654983236818,"Understock"
"Amuru District",2022,49,154624,790,9095.52941176471,11.5133283693224,"Adequate stock"
"Amuru District",2022,50,107176,1003,6304.47058823529,6.28561374699431,"Understock"
"Amuru District",2022,51,109980,444,6469.41176470588,14.570747217806,"Adequate stock"
"Amuru District",2022,52,64950,611,3820.58823529412,6.25300856840281,"Understock"
"Apac District",2022,1,1191507,1458,70088.6470588235,48.0717743887678,"Overstock"
"Apac District",2022,2,1145816,797,67400.9411764706,84.5683076241789,"Overstock"
"Apac District",2022,3,619383,966,36434.2941176471,37.7166605772744,"Overstock"
"Apac District",2022,4,1019513,1190,59971.3529411765,50.3960949085517,"Overstock"
"Apac District",2022,5,1127136,1143,66302.1176470588,58.0071020534198,"Overstock"
"Apac District",2022,6,625294,1170,36782,31.4376068376068,"Overstock"
"Apac District",2022,7,1684607,779,99094.5294117647,127.207354828966,"Overstock"
"Apac District",2022,8,2095394,1404,123258.470588235,87.7909334674041,"Overstock"
"Apac District",2022,9,2224722,1433,130866,91.3230983949756,"Overstock"
"Apac District",2022,10,2394680,1492,140863.529411765,94.4125532250434,"Overstock"
"Apac District",2022,11,2117850,1498,124579.411764706,83.1638262781748,"Overstock"
"Apac District",2022,12,2061149,1455,121244.058823529,83.3292500505357,"Overstock"
"Apac District",2022,13,1960117,1193,115301,96.6479463537301,"Overstock"
"Apac District",2022,14,1986338,879,116843.411764706,132.927658435388,"Overstock"
"Apac District",2022,15,2089933,1078,122937.235294118,114.041962239441,"Overstock"
"Apac District",2022,16,1834156,1293,107891.529411765,83.4427915017515,"Overstock"
"Apac District",2022,17,1566061,1654,92121.2352941177,55.696031012163,"Overstock"
"Apac District",2022,18,1602073,2257,94239.5882352941,41.7543589877245,"Overstock"
"Apac District",2022,19,1752374,2752,103080.823529412,37.4566945964432,"Overstock"
"Apac District",2022,20,1278946,1098,75232.1176470588,68.5174113361192,"Overstock"
"Apac District",2022,21,836260,1920,49191.7647058823,25.6207107843137,"Overstock"
"Apac District",2022,22,1287044,1625,75708.4705882353,46.5898280542986,"Overstock"
"Apac District",2022,23,1075570,3011,63268.8235294118,21.0125617832653,"Overstock"
"Apac District",2022,24,1035340,3199,60902.3529411765,19.0379346486954,"Adequate stock"
"Apac District",2022,25,951492,2915,55970.1176470588,19.2007264655433,"Adequate stock"
"Apac District",2022,26,1073528,2297,63148.7058823529,27.4918179722912,"Overstock"
"Apac District",2022,27,608838,2664,35814,13.4436936936937,"Adequate stock"
"Apac District",2022,28,1057166,3117,62186.2352941177,19.950669006775,"Adequate stock"
"Apac District",2022,29,34158534,3645,2009325.52941176,551.255289276204,"Overstock"
"Apac District",2022,30,1662269,3141,97780.5294117647,31.1303818566586,"Overstock"
"Apac District",2022,31,1032281,2682,60722.4117647059,22.640720270211,"Overstock"
"Apac District",2022,32,839022,2508,49354.2352941177,19.678722206586,"Adequate stock"
"Apac District",2022,33,894928,2145,52642.8235294118,24.5421088715206,"Overstock"
"Apac District",2022,34,859337,1917,50549.2352941177,26.3689281659456,"Overstock"
"Apac District",2022,35,741073,1808,43592.5294117647,24.1109122852681,"Overstock"
"Apac District",2022,36,680966,1974,40056.8235294118,20.2922105012218,"Overstock"
"Apac District",2022,37,597214,1607,35130.2352941177,21.8607562502288,"Overstock"
"Apac District",2022,38,580334,2007,34137.2941176471,17.0091151557783,"Adequate stock"
"Apac District",2022,39,459394,2704,27023.1764705882,9.99377828054299,"Adequate stock"
"Apac District",2022,40,426546,2224,25090.9411764706,11.281898011003,"Adequate stock"
"Apac District",2022,41,373573,2479,21974.8823529412,8.86441401893553,"Adequate stock"
"Apac District",2022,42,887755,3728,52220.8823529412,14.0077474122696,"Adequate stock"
"Apac District",2022,43,929542,3449,54678.9411764706,15.853563692801,"Adequate stock"
"Apac District",2022,44,1153000,3654,67823.5294117647,18.5614475675328,"Adequate stock"
"Apac District",2022,45,890202,4004,52364.8235294118,13.0781277545983,"Adequate stock"
"Apac District",2022,46,548593,2102,32270.1764705882,15.3521296244473,"Adequate stock"
"Apac District",2022,47,887416,3440,52200.9411764706,15.1746922024624,"Adequate stock"
"Apac District",2022,48,587637,3572,34566.8823529412,9.67717871022989,"Adequate stock"
"Apac District",2022,49,416882,3316,24522.4705882353,7.39519619669339,"Understock"
"Apac District",2022,50,335246,2220,19720.3529411765,8.88304186539481,"Adequate stock"
"Apac District",2022,51,239804,1438,14106.1176470588,9.80953939294772,"Adequate stock"
"Apac District",2022,52,335694,2456,19746.7058823529,8.04018969151178,"Adequate stock"
"Arua City",2022,1,923058,492,54297.5294117647,110.360832137733,"Overstock"
"Arua City",2022,2,1162501,416,68382.4117647059,164.380797511312,"Overstock"
"Arua City",2022,3,3654218,426,214954,504.586854460094,"Overstock"
"Arua City",2022,4,1056421,451,62142.4117647059,137.788052693361,"Overstock"
"Arua City",2022,5,766595,449,45093.8235294118,100.431678239224,"Overstock"
"Arua City",2022,6,2382661,569,140156.529411765,246.320789827354,"Overstock"
"Arua City",2022,7,1918125,669,112830.882352941,168.656027433395,"Overstock"
"Arua City",2022,8,867637,581,51037.4705882353,87.8441834565151,"Overstock"
"Arua City",2022,9,544722,304,32042.4705882353,105.40286377709,"Overstock"
"Arua City",2022,10,541431,355,31848.8823529412,89.7151615575808,"Overstock"
"Arua City",2022,11,2293426,596,134907.411764706,226.354717726017,"Overstock"
"Arua City",2022,12,2296808,773,135106.352941176,174.781827866981,"Overstock"
"Arua City",2022,13,534186,518,31422.7058823529,60.6615943674767,"Overstock"
"Arua City",2022,14,542500,247,31911.7647058824,129.197427959038,"Overstock"
"Arua City",2022,15,537456,285,31615.0588235294,110.930030959752,"Overstock"
"Arua City",2022,16,585468,630,34439.2941176471,54.6655462184874,"Overstock"
"Arua City",2022,17,635042,455,37355.4117647059,82.0998060762767,"Overstock"
"Arua City",2022,18,1804199,469,106129.352941176,226.288599021698,"Overstock"
"Arua City",2022,19,1153470,649,67851.1764705882,104.547267289042,"Overstock"
"Arua City",2022,20,30465,113,1792.05882352941,15.8589276418532,"Adequate stock"
"Arua City",2022,21,383960,342,22585.8823529412,66.0405916752666,"Overstock"
"Arua City",2022,22,214240,228,12602.3529411765,55.2734778121775,"Overstock"
"Arua City",2022,23,606618,382,35683.4117647059,93.4120726824761,"Overstock"
"Arua City",2022,24,894118,1153,52595.1764705882,45.6159379623489,"Overstock"
"Arua City",2022,25,314435,223,18496.1764705882,82.9424953838037,"Overstock"
"Arua City",2022,26,1093268,443,64309.8823529412,145.169034656752,"Overstock"
"Arua City",2022,27,813702,376,47864.8235294118,127.300062578223,"Overstock"
"Arua City",2022,28,652930,249,38407.6470588235,154.247578549492,"Overstock"
"Arua City",2022,29,979145,171,57596.7647058823,336.823185414517,"Overstock"
"Arua City",2022,30,937809,650,55165.2352941177,84.869592760181,"Overstock"
"Arua City",2022,31,1060554,371,62385.5294117647,168.155065799905,"Overstock"
"Arua City",2022,32,891214,381,52424.3529411765,137.596726879728,"Overstock"
"Arua City",2022,33,1176481,568,69204.7647058823,121.839374482187,"Overstock"
"Arua City",2022,34,681069,525,40062.8823529412,76.3102521008403,"Overstock"
"Arua City",2022,35,4053943,1435,238467.235294118,166.179258044681,"Overstock"
"Arua City",2022,36,2358654,1460,138744.352941176,95.0303787268332,"Overstock"
"Arua City",2022,37,1825361,1024,107374.176470588,104.857594209559,"Overstock"
"Arua City",2022,38,2370561,1531,139444.764705882,91.0808391285972,"Overstock"
"Arua City",2022,39,2131334,2432,125372.588235294,51.5512287151703,"Overstock"
"Arua City",2022,40,942406,836,55435.6470588235,66.3105826062482,"Overstock"
"Arua City",2022,41,1172170,852,68951.1764705882,80.9286108809721,"Overstock"
"Arua City",2022,42,9642704,801,567217.882352941,708.137181464346,"Overstock"
"Arua City",2022,43,1307037,1071,76884.5294117647,71.7876091613116,"Overstock"
"Arua City",2022,44,3087675,802,181627.941176471,226.468754584128,"Overstock"
"Arua City",2022,45,4075221,1221,239718.882352941,196.32996097702,"Overstock"
"Arua City",2022,46,4368307,658,256959.235294118,390.515555158233,"Overstock"
"Arua City",2022,47,3364927,986,197936.882352941,200.747345185539,"Overstock"
"Arua City",2022,48,925249,990,54426.4117647059,54.9761734997029,"Overstock"
"Arua City",2022,49,981320,701,57724.7058823529,82.3462280775363,"Overstock"
"Arua City",2022,50,1173533,471,69031.3529411765,146.563382040714,"Overstock"
"Arua City",2022,51,2514964,215,147939.058823529,688.088645690834,"Overstock"
"Arua City",2022,52,882223,427,51895.4705882353,121.53505992561,"Overstock"
"Arua District",2022,1,1452502,451,85441.2941176471,189.448545715404,"Overstock"
"Arua District",2022,2,1601056,284,94179.7647058823,331.618889809445,"Overstock"
"Arua District",2022,3,1831724,380,107748.470588235,283.548606811146,"Overstock"
"Arua District",2022,4,1968110,426,115771.176470588,271.763325048329,"Overstock"
"Arua District",2022,5,1852576,403,108975.058823529,270.40957524449,"Overstock"
"Arua District",2022,6,1694417,646,99671.5882352941,154.290384265161,"Overstock"
"Arua District",2022,7,1602824,459,94283.7647058823,205.411252082532,"Overstock"
"Arua District",2022,8,1213070,307,71357.0588235294,232.433416363288,"Overstock"
"Arua District",2022,9,1510304,312,88841.4117647059,284.748114630468,"Overstock"
"Arua District",2022,10,1134047,377,66708.6470588235,176.94601341863,"Overstock"
"Arua District",2022,11,2010356,666,118256.235294118,177.561914856033,"Overstock"
"Arua District",2022,12,546176,479,32128,67.0730688935282,"Overstock"
"Arua District",2022,13,212800,154,12517.6470588235,81.283422459893,"Overstock"
"Arua District",2022,14,554160,417,32597.6470588235,78.1718154887854,"Overstock"
"Arua District",2022,15,945390,478,55611.1764705882,116.341373369431,"Overstock"
"Arua District",2022,16,1436636,663,84508,127.463046757164,"Overstock"
