"district","year","week","total_rdt_stock","total_suspected","rdt_stock_weeks","rdt_stockout"
"Abim District",2022,1,27142,1943,13.9691199176531,"Adequate stock"
"Abim District",2022,2,37584,1703,22.0692894891368,"Overstock"
"Abim District",2022,3,32091,1692,18.9663120567376,"Adequate stock"
"Abim District",2022,4,38231,1964,19.4658859470468,"Adequate stock"
"Abim District",2022,5,29657,1539,19.2703053931124,"Adequate stock"
"Abim District",2022,6,17858,1314,13.5905631659056,"Adequate stock"
"Abim District",2022,7,18456,1638,11.2673992673993,"Adequate stock"
"Abim District",2022,8,21983,2369,9.27944280287041,"Adequate stock"
"Abim District",2022,9,20436,1606,12.7247820672478,"Adequate stock"
"Abim District",2022,10,33591,1973,17.0253421186011,"Adequate stock"
"Abim District",2022,11,56856,2877,19.762252346194,"Adequate stock"
"Abim District",2022,12,41070,2497,16.4477372847417,"Adequate stock"
"Abim District",2022,13,54622,1905,28.6729658792651,"Overstock"
"Abim District",2022,14,46259,1491,31.0254862508384,"Overstock"
"Abim District",2022,15,48809,1405,34.7395017793594,"Overstock"
"Abim District",2022,16,43707,1834,23.8315158124318,"Overstock"
"Abim District",2022,17,46004,2135,21.5475409836066,"Overstock"
"Abim District",2022,18,40175,2514,15.9805091487669,"Adequate stock"
"Abim District",2022,19,55137,2910,18.9474226804124,"Adequate stock"
"Abim District",2022,20,52024,2813,18.4941343761109,"Adequate stock"
"Abim District",2022,21,56333,1964,28.6827902240326,"Overstock"
"Abim District",2022,22,54386,2143,25.3784414372375,"Overstock"
"Abim District",2022,23,74038,3175,23.3190551181102,"Overstock"
"Abim District",2022,24,108299,4987,21.716262281933,"Overstock"
"Abim District",2022,25,48123,3595,13.3860917941586,"Adequate stock"
"Abim District",2022,26,59647,2420,24.647520661157,"Overstock"
"Abim District",2022,27,28919,1563,18.5022392834293,"Adequate stock"
"Abim District",2022,28,38574,3169,12.1722940990849,"Adequate stock"
"Abim District",2022,29,42095,3071,13.7072614783458,"Adequate stock"
"Abim District",2022,30,37278,3168,11.7670454545455,"Adequate stock"
"Abim District",2022,31,38228,1853,20.6303291958985,"Overstock"
"Abim District",2022,32,62822,2342,26.8240819812126,"Overstock"
"Abim District",2022,33,35226,2005,17.5690773067332,"Adequate stock"
"Abim District",2022,34,27389,2030,13.492118226601,"Adequate stock"
"Abim District",2022,35,37894,1847,20.5165132647537,"Overstock"
"Abim District",2022,36,57052,2529,22.5591142744168,"Overstock"
"Abim District",2022,37,54080,3367,16.0617760617761,"Adequate stock"
"Abim District",2022,38,67013,3179,21.0798993394149,"Overstock"
"Abim District",2022,39,34655,3192,10.8568295739348,"Adequate stock"
"Abim District",2022,40,31625,1726,18.3227114716107,"Adequate stock"
"Abim District",2022,41,42896,2141,20.035497431107,"Overstock"
"Abim District",2022,42,35690,2495,14.3046092184369,"Adequate stock"
"Abim District",2022,43,35754,1747,20.4659416141958,"Overstock"
"Abim District",2022,44,32420,1477,21.9498984427894,"Overstock"
"Abim District",2022,45,35818,1584,22.6123737373737,"Overstock"
"Abim District",2022,46,7750,553,14.0144665461121,"Adequate stock"
"Abim District",2022,47,33848,1148,29.4843205574913,"Overstock"
"Abim District",2022,48,56086,2433,23.0521989313605,"Overstock"
"Abim District",2022,49,62757,2607,24.07249712313,"Overstock"
"Abim District",2022,50,38071,1649,23.0873256519102,"Overstock"
"Abim District",2022,51,32312,991,32.6054490413724,"Overstock"
"Abim District",2022,52,30464,981,31.0540265035678,"Overstock"
"Adjumani District",2022,1,22919,4000,5.72975,"Understock"
"Adjumani District",2022,2,26856,4235,6.34144037780401,"Understock"
"Adjumani District",2022,3,60803,4598,13.223792953458,"Adequate stock"
"Adjumani District",2022,4,40684,4562,8.91801841297676,"Adequate stock"
"Adjumani District",2022,5,44759,5172,8.65409899458623,"Adequate stock"
"Adjumani District",2022,6,109970,5061,21.7289073305671,"Overstock"
"Adjumani District",2022,7,123236,4909,25.1040945202689,"Overstock"
"Adjumani District",2022,8,108517,6387,16.9902927822139,"Adequate stock"
"Adjumani District",2022,9,106636,4496,23.7179715302491,"Overstock"
"Adjumani District",2022,10,96157,4506,21.3397691966267,"Overstock"
"Adjumani District",2022,11,106290,5934,17.9120323559151,"Adequate stock"
"Adjumani District",2022,12,88745,5319,16.6845271667607,"Adequate stock"
"Adjumani District",2022,13,104063,4075,25.5369325153374,"Overstock"
"Adjumani District",2022,14,84545,3584,23.5895647321429,"Overstock"
"Adjumani District",2022,15,73813,3546,20.8158488437676,"Overstock"
"Adjumani District",2022,16,76291,3722,20.4973132724342,"Overstock"
"Adjumani District",2022,17,118094,4921,23.9979678927047,"Overstock"
"Adjumani District",2022,18,134792,5283,25.5142911224683,"Overstock"
"Adjumani District",2022,19,140337,6827,20.5561740149407,"Overstock"
"Adjumani District",2022,20,45725,3395,13.4683357879234,"Adequate stock"
"Adjumani District",2022,21,41526,3626,11.4522890237176,"Adequate stock"
"Adjumani District",2022,22,34078,3568,9.55100896860987,"Adequate stock"
"Adjumani District",2022,23,61754,5674,10.8836799436024,"Adequate stock"
"Adjumani District",2022,24,52217,4986,10.4727236261532,"Adequate stock"
"Adjumani District",2022,25,41815,4739,8.82359147499472,"Adequate stock"
"Adjumani District",2022,26,84279,6032,13.9719827586207,"Adequate stock"
"Adjumani District",2022,27,78252,7580,10.3234828496042,"Adequate stock"
"Adjumani District",2022,28,95278,5985,15.9194653299916,"Adequate stock"
"Adjumani District",2022,29,111928,6716,16.6658725431805,"Adequate stock"
"Adjumani District",2022,30,82847,6701,12.3633786002089,"Adequate stock"
"Adjumani District",2022,31,104863,6752,15.5306575829384,"Adequate stock"
"Adjumani District",2022,32,71892,6179,11.6348923774073,"Adequate stock"
"Adjumani District",2022,33,104283,7842,13.2980107115532,"Adequate stock"
"Adjumani District",2022,34,94972,8859,10.7203973360424,"Adequate stock"
"Adjumani District",2022,35,75220,9330,8.06216505894962,"Adequate stock"
"Adjumani District",2022,36,74621,9403,7.93587153036265,"Understock"
"Adjumani District",2022,37,78826,10181,7.74246144779491,"Understock"
"Adjumani District",2022,38,56982,10858,5.24792779517407,"Understock"
"Adjumani District",2022,39,44644,9214,4.84523551117864,"Understock"
"Adjumani District",2022,40,44104,8092,5.45032130499259,"Understock"
"Adjumani District",2022,41,82360,7008,11.7522831050228,"Adequate stock"
"Adjumani District",2022,42,81342,12545,6.48401753686728,"Understock"
"Adjumani District",2022,43,87734,11881,7.38439525292484,"Understock"
"Adjumani District",2022,44,60481,9268,6.52578765645231,"Understock"
"Adjumani District",2022,45,75092,9463,7.93532706329917,"Understock"
"Adjumani District",2022,46,16794,2604,6.44930875576037,"Understock"
"Adjumani District",2022,47,68076,5833,11.6708383336191,"Adequate stock"
"Adjumani District",2022,48,61506,7339,8.38070581823137,"Adequate stock"
"Adjumani District",2022,49,62977,6549,9.6162772942434,"Adequate stock"
"Adjumani District",2022,50,48583,5166,9.4043747580333,"Adequate stock"
"Adjumani District",2022,51,69427,3940,17.6210659898477,"Adequate stock"
"Adjumani District",2022,52,65240,5105,12.7796278158668,"Adequate stock"
"Agago District",2022,1,55670,4499,12.3738608579684,"Adequate stock"
"Agago District",2022,2,68462,2597,26.361956103196,"Overstock"
"Agago District",2022,3,50740,2256,22.491134751773,"Overstock"
"Agago District",2022,4,62918,3279,19.1881671241232,"Adequate stock"
"Agago District",2022,5,74662,3424,21.8054906542056,"Overstock"
"Agago District",2022,6,55842,3289,16.9784128914564,"Adequate stock"
"Agago District",2022,7,253200,4767,53.1151667715544,"Overstock"
"Agago District",2022,8,223940,7347,30.4804682183204,"Overstock"
"Agago District",2022,9,257997,6474,39.8512511584801,"Overstock"
"Agago District",2022,10,253623,5765,43.9935819601041,"Overstock"
"Agago District",2022,11,260259,3964,65.6556508577195,"Overstock"
"Agago District",2022,12,231459,3984,58.0971385542169,"Overstock"
"Agago District",2022,13,221171,4217,52.447474507944,"Overstock"
"Agago District",2022,14,231949,4319,53.7043297059504,"Overstock"
"Agago District",2022,15,221935,4593,48.3202699760505,"Overstock"
"Agago District",2022,16,181336,3750,48.3562666666667,"Overstock"
"Agago District",2022,17,185745,4672,39.7570633561644,"Overstock"
"Agago District",2022,18,216851,6420,33.7774143302181,"Overstock"
"Agago District",2022,19,178253,8773,20.3183631596945,"Overstock"
"Agago District",2022,20,202849,8188,24.7739374694675,"Overstock"
"Agago District",2022,21,149492,7832,19.0873340143003,"Adequate stock"
"Agago District",2022,22,139940,6248,22.3975672215109,"Overstock"
"Agago District",2022,23,139989,7116,19.6724283305228,"Adequate stock"
"Agago District",2022,24,137617,542217,0.253804288688846,"Understock"
"Agago District",2022,25,97572,4729,20.6326919010362,"Overstock"
"Agago District",2022,26,132086,6823,19.3589330206654,"Adequate stock"
"Agago District",2022,27,101448,6026,16.8350481247926,"Adequate stock"
"Agago District",2022,28,144315,7779,18.5518704203625,"Adequate stock"
"Agago District",2022,29,151997,8336,18.2338051823417,"Adequate stock"
"Agago District",2022,30,152244,9019,16.8803636766826,"Adequate stock"
"Agago District",2022,31,166421,7511,22.1569697776594,"Overstock"
"Agago District",2022,32,101128,6132,16.4918460534899,"Adequate stock"
"Agago District",2022,33,234222,8518,27.4972998356422,"Overstock"
"Agago District",2022,34,168293,7766,21.670486737059,"Overstock"
"Agago District",2022,35,156394,7722,20.2530432530433,"Overstock"
"Agago District",2022,36,143026,7466,19.1569783016341,"Adequate stock"
"Agago District",2022,37,589173,6946,84.8219118917362,"Overstock"
"Agago District",2022,38,111263,8823,12.6105633004647,"Adequate stock"
"Agago District",2022,39,98198,9551,10.2814364987959,"Adequate stock"
"Agago District",2022,40,112212,9158,12.2528936449006,"Adequate stock"
"Agago District",2022,41,82549,10500,7.86180952380952,"Understock"
"Agago District",2022,42,135982,11671,11.6512723845429,"Adequate stock"
"Agago District",2022,43,134750,14070,9.5771144278607,"Adequate stock"
"Agago District",2022,44,109782,8425,13.0305044510386,"Adequate stock"
"Agago District",2022,45,101121,7073,14.2967623356426,"Adequate stock"
"Agago District",2022,46,93508,4833,19.3478170908338,"Adequate stock"
"Agago District",2022,47,87810,4304,20.4019516728625,"Overstock"
"Agago District",2022,48,88694,3996,22.1956956956957,"Overstock"
"Agago District",2022,49,67708,3674,18.4289602612956,"Adequate stock"
"Agago District",2022,50,68143,4363,15.6183818473527,"Adequate stock"
"Agago District",2022,51,68208,3464,19.6905311778291,"Adequate stock"
"Agago District",2022,52,64279,4168,15.4220249520154,"Adequate stock"
"Alebtong District",2022,1,8977,1277,7.02975724353955,"Understock"
"Alebtong District",2022,2,8112,1158,7.00518134715026,"Understock"
"Alebtong District",2022,3,6776,1301,5.20830130668716,"Understock"
"Alebtong District",2022,4,6695,1280,5.23046875,"Understock"
"Alebtong District",2022,5,6178,1269,4.86840031520883,"Understock"
"Alebtong District",2022,6,10885,1091,9.97708524289643,"Adequate stock"
"Alebtong District",2022,7,27930,1610,17.3478260869565,"Adequate stock"
"Alebtong District",2022,8,51320,4821,10.6450943787596,"Adequate stock"
"Alebtong District",2022,9,48855,4853,10.0669688852256,"Adequate stock"
"Alebtong District",2022,10,41970,4242,9.89391796322489,"Adequate stock"
"Alebtong District",2022,11,45244,4586,9.86567815089403,"Adequate stock"
"Alebtong District",2022,12,38518,3838,10.0359562272017,"Adequate stock"
"Alebtong District",2022,13,29976,2468,12.1458670988655,"Adequate stock"
"Alebtong District",2022,14,26412,2779,9.50413817920115,"Adequate stock"
"Alebtong District",2022,15,26824,2294,11.693112467306,"Adequate stock"
"Alebtong District",2022,16,23644,2299,10.2844715093519,"Adequate stock"
"Alebtong District",2022,17,31600,2741,11.52863918278,"Adequate stock"
"Alebtong District",2022,18,39420,2820,13.9787234042553,"Adequate stock"
"Alebtong District",2022,19,34516,3762,9.17490696438065,"Adequate stock"
"Alebtong District",2022,20,35910,3566,10.0701065619742,"Adequate stock"
"Alebtong District",2022,21,39021,3711,10.5149555375909,"Adequate stock"
"Alebtong District",2022,22,30134,3352,8.98985680190931,"Adequate stock"
"Alebtong District",2022,23,28242,5119,5.51709318226216,"Understock"
"Alebtong District",2022,24,25052,5595,4.47756925826631,"Understock"
"Alebtong District",2022,25,18032,3609,4.9963978941535,"Understock"
"Alebtong District",2022,26,12718,3236,3.93016069221261,"Understock"
"Alebtong District",2022,27,12013,3137,3.82945489321007,"Understock"
"Alebtong District",2022,28,15005,3450,4.34927536231884,"Understock"
"Alebtong District",2022,29,54872,6727,8.15697933700015,"Adequate stock"
"Alebtong District",2022,30,48326,7195,6.71660875608061,"Understock"
"Alebtong District",2022,31,47027,4310,10.9111368909513,"Adequate stock"
"Alebtong District",2022,32,42211,4526,9.32633672116659,"Adequate stock"
"Alebtong District",2022,33,31095,3329,9.34064283568639,"Adequate stock"
